Brand,Model,Variant,Fuel Type,City,Ex-Showroom Price,RTO,Insurance,On-Road Price
Maruti,Maruti Suzuki Celerio,ZXI Plus,Petrol,Ahmedabad,"6,59,500","34,674","30,763",N/A
Maruti,Maruti Suzuki Celerio,VXI CNG,CNG,Ahmedabad,"6,73,500","35,326","32,076",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus AMT,Petrol  Top Model,Ahmedabad,"7,04,500","36,767","32,906",N/A
Maruti,Maruti Suzuki Celerio,Dream Edition,Petrol  Base Model,Lucknow,"4,99,000","39,920","24,894",N/A
Maruti,Maruti Suzuki Celerio,LXI,Petrol,Lucknow,"5,36,500","42,920","21,344",N/A
Maruti,Maruti Suzuki Celerio,VXI,Petrol,Lucknow,"5,83,500","46,680","20,082",N/A
Maruti,Maruti Suzuki Celerio,ZXI,Petrol,Lucknow,"6,11,500","48,920","20,536",N/A
Maruti,Maruti Suzuki Celerio,VXI AMT,Petrol,Lucknow,"6,28,500","50,280","19,754",N/A
Maruti,Maruti Suzuki Celerio,ZXI AMT,Petrol,Lucknow,"6,56,499","52,520","20,161",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus,Petrol,Lucknow,"6,59,500","52,760","21,312",N/A
Maruti,Maruti Suzuki Celerio,VXI CNG,CNG,Lucknow,"6,73,500","53,880","21,982",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus AMT,Petrol  Top Model,Lucknow,"7,04,500","56,360","20,855",N/A
Maruti,Maruti Suzuki Celerio,Dream Edition,Petrol  Base Model,Jaipur,"4,99,000","53,023","24,894",N/A
Maruti,Maruti Suzuki Celerio,LXI,Petrol,Jaipur,"5,36,448","59,101","46,905",N/A
Maruti,Maruti Suzuki Celerio,VXI,Petrol,Jaipur,"5,83,448","63,860","50,340",N/A
Maruti,Maruti Suzuki Celerio,ZXI,Petrol,Jaipur,"6,11,448","66,695","52,387",N/A
Maruti,Maruti Suzuki Celerio,VXI AMT,Petrol,Jaipur,"6,28,448","68,916","53,629",N/A
Maruti,Maruti Suzuki Celerio,ZXI AMT,Petrol,Jaipur,"6,56,448","71,751","55,676",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus,Petrol,Jaipur,"6,59,448","71,555","55,895",N/A
Maruti,Maruti Suzuki Celerio,VXI CNG,CNG,Jaipur,"6,73,448","72,973","58,932",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus AMT,Petrol  Top Model,Jaipur,"7,04,448","76,611","59,184",N/A
Maruti,Maruti Suzuki Celerio,Dream Edition,Petrol  Base Model,Patna,"4,99,000","49,900","24,894",N/A
Maruti,Maruti Suzuki Celerio,LXI,Petrol,Patna,"5,36,500","59,400","25,360",N/A
Maruti,Maruti Suzuki Celerio,VXI,Petrol,Patna,"5,83,500","64,100","26,689",N/A
Maruti,Maruti Suzuki Celerio,ZXI,Petrol,Patna,"6,11,500","66,900","27,479",N/A
Maruti,Maruti Suzuki Celerio,VXI AMT,Petrol,Patna,"6,28,500","68,600","28,241",N/A
Maruti,Maruti Suzuki Celerio,ZXI AMT,Petrol,Patna,"6,56,499","71,400","29,032",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus,Petrol,Patna,"6,59,500","71,700","28,836",N/A
Maruti,Maruti Suzuki Celerio,VXI CNG,CNG,Patna,"6,73,500","73,100","30,073",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus AMT,Petrol  Top Model,Patna,"7,04,500","76,200","30,390",N/A
Maruti,Maruti Suzuki Celerio,Dream Edition,Petrol  Base Model,Chandigarh,"4,99,000","49,900","24,894",N/A
Maruti,Maruti Suzuki Celerio,LXI,Petrol,Chandigarh,"5,36,500","53,650","26,171",N/A
Maruti,Maruti Suzuki Celerio,VXI,Petrol,Chandigarh,"5,83,500","58,350","27,772",N/A
Maruti,Maruti Suzuki Celerio,ZXI,Petrol,Chandigarh,"6,11,500","61,150","28,726",N/A
Maruti,Maruti Suzuki Celerio,VXI AMT,Petrol,Chandigarh,"6,28,500","62,850","29,306",N/A
Maruti,Maruti Suzuki Celerio,ZXI AMT,Petrol,Chandigarh,"6,56,500","65,650","30,259",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus,Petrol,Chandigarh,"6,59,500","65,950","30,362",N/A
Maruti,Maruti Suzuki Celerio,VXI CNG,CNG,Chandigarh,"6,73,500","67,350","30,839",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus AMT,Petrol  Top Model,Chandigarh,"7,04,500","70,450","31,895",N/A
