Brand,Model,Variant,Fuel Type,City,Ex-Showroom Price,RTO,Insurance,On-Road Price
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Chennai,"4,99,000","59,880","25,386",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Chennai,"4,99,500","59,940","24,278",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Chennai,"5,35,000","69,550","25,304",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Chennai,"5,51,000","71,630","25,767",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Base Model,Chennai,"5,73,500","74,555","26,417",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Chennai,"5,80,001","75,400","26,605",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Top Model,Chennai,"5,96,000","77,480","27,068",N/A
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Ahmedabad,"3,99,000","22,558","25,048",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Ahmedabad,"4,83,500","26,488","32,677",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Ahmedabad,"4,99,000","29,940","25,386",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Ahmedabad,"4,99,500","27,535","32,967",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Ahmedabad,"5,35,000","28,884","33,133",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Ahmedabad,"5,51,000","29,628","31,237",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Base Model,Ahmedabad,"5,73,500","30,674","33,137",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Ahmedabad,"5,80,001","30,977","32,685",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Top Model,Ahmedabad,"5,96,000","31,721","36,798",N/A
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Lucknow,"3,99,000","27,930","17,099",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Lucknow,"4,83,500","38,680","18,465",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Lucknow,"4,99,500","39,960","17,272",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Lucknow,"4,99,000","39,920","24,894",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Lucknow,"5,35,000","42,800","19,298",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Lucknow,"5,51,000","44,080","18,630",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Base Model,Lucknow,"5,73,500","45,880","20,330",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Lucknow,"5,80,001","46,400","19,052",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Top Model,Lucknow,"5,96,000","47,680","20,699",N/A
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Jaipur,"3,98,948","45,129","40,831",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Jaipur,"4,99,000","53,023","24,894",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Jaipur,"4,83,448","53,735","47,849",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Jaipur,"5,05,948","55,963","49,717",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Jaipur,"5,34,948","58,899","52,126",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Base Model,Jaipur,"5,73,448","60,561","27,430",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Jaipur,"5,50,948","61,019","53,455",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Jaipur,"5,79,948","63,955","55,863",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Top Model,Jaipur,"5,95,948","65,075","60,162",N/A
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Patna,"3,99,000","45,650","25,002",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Patna,"4,83,500","54,100","28,056",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Patna,"4,99,000","49,900","24,894",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Patna,"5,06,000","54,350","28,882",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Patna,"5,35,000","59,250","29,950",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Patna,"5,51,000","60,850","30,905",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Base Model,Patna,"5,73,500","63,100","31,216",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Patna,"5,80,001","63,750","31,973",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Top Model,Patna,"5,96,000","65,350","33,216",N/A
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Chandigarh,"3,99,000","39,900","21,487",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Chandigarh,"4,83,500","48,350","24,366",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Chandigarh,"4,99,000","49,900","24,894",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Chandigarh,"4,99,500","49,950","24,911",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Chandigarh,"5,35,000","53,500","26,120",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Chandigarh,"5,51,000","55,100","26,665",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Base Model,Chandigarh,"5,73,500","57,350","27,432",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Chandigarh,"5,80,000","58,000","27,653",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Top Model,Chandigarh,"5,96,000","59,600","28,198",N/A
