Brand,Brand Link,Brand Image,Model Name,Model Price,Model Image,Fuel Type,Mileage,Transmission,Engine,Power,Safety Rating
Citroen,https://www.cardekho.com/cars/Citroen,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/citroen.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Citroen,https://www.cardekho.com/cars/Citroen,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/citroen.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Citroen,https://www.cardekho.com/cars/Citroen,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/citroen.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By CarDekho,"Dec 20, 2024",,,,
Citroen,https://www.cardekho.com/cars/Citroen,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/citroen.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Dipan,"Dec 18, 2024",,,,
Citroen,https://www.cardekho.com/cars/Citroen,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/citroen.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By CarDekho,"Dec 18, 2024",,,,
Citroen,https://www.cardekho.com/cars/Citroen,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/citroen.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Dipan,"Dec 18, 2024",,,,
Citroen,https://www.cardekho.com/cars/Citroen,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/citroen.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By CarDekho,"Dec 17, 2024",,,,
Citroen,https://www.cardekho.com/cars/Citroen,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/citroen.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By CarDekho,"Aug 09, 2024",,,,
Citroen,https://www.cardekho.com/cars/Citroen,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/citroen.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Ujjawall,"Jan 29, 2024",,,,
Citroen,https://www.cardekho.com/cars/Citroen,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/citroen.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Nabeel,"Aug 08, 2023",,,,
Citroen,https://www.cardekho.com/cars/Citroen,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/citroen.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Shreyash,"Jun 08, 2023",,,,
Citroen,https://www.cardekho.com/cars/Citroen,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/citroen.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Rohit,"Oct 01, 2022",,,,
Aston Martin,https://www.cardekho.com/cars/Aston_Martin,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/aston-martin.jpg,Aston Martin DB12,4.59 Cr,https://stimg.cardekho.com/images/carexteriorimages/630x420/Aston-Martin/DB12/10185/1696480591668/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,10 kmpl,Automatic,3982 cc,670.69 bhp,2 Seats
Aston Martin,https://www.cardekho.com/cars/Aston_Martin,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/aston-martin.jpg,Aston Martin Vantage,3.99 Cr,https://stimg.cardekho.com/images/carexteriorimages/630x420/Aston-Martin/Vantage/11671/1713933486248/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,7 kmpl,Automatic,3998 cc,656 bhp,2 Seats
Aston Martin,https://www.cardekho.com/cars/Aston_Martin,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/aston-martin.jpg,Aston Martin DBX,3.82 - 4.63 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,8 kmpl,Automatic,3982 cc,542 - 697 bhp,5 Seats
Aston Martin,https://www.cardekho.com/cars/Aston_Martin,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/aston-martin.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Aston Martin,https://www.cardekho.com/cars/Aston_Martin,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/aston-martin.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Aston Martin,https://www.cardekho.com/cars/Aston_Martin,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/aston-martin.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Aston Martin,https://www.cardekho.com/cars/Aston_Martin,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/aston-martin.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Rohit,"May 01, 2024",,,,
Aston Martin,https://www.cardekho.com/cars/Aston_Martin,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/aston-martin.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Rohit,"Apr 23, 2024",,,,
Aston Martin,https://www.cardekho.com/cars/Aston_Martin,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/aston-martin.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By CarDekho,"Oct 31, 2023",,,,
Aston Martin,https://www.cardekho.com/cars/Aston_Martin,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/aston-martin.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Ansh,"Sep 29, 2023",,,,
Aston Martin,https://www.cardekho.com/cars/Aston_Martin,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/aston-martin.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Tarun,"Aug 31, 2023",,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi Q7,88.66 - 97.81 Lakh,https://stimg.cardekho.com/images/carexteriorimages/630x420/Audi/Q7/12198/1732789850926/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,11 kmpl,Automatic,2995 cc,335 bhp,7 Seats
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi A4,46.02 - 54.58 Lakh,https://stimg.cardekho.com/images/carexteriorimages/630x420/Audi/A4/10548/1732257078935/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,14.1 kmpl,Automatic,1984 cc,207 bhp,5 Seats
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi Q3,44.25 - 54.65 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,10.14 kmpl,Automatic,1984 cc,187.74 bhp,5 Star Safety
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi Q5,65.51 - 70.80 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,13.47 kmpl,Automatic,1984 cc,245.59 bhp,5 Star Safety
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi A6,64.41 - 70.79 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,14.11 kmpl,Automatic,1984 cc,241.3 bhp,5 Star Safety
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi RS5,1.13 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,8.8 kmpl,Automatic,2894 cc,443.87 bhp,5 Star Safety
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi Q8,1.17 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,10 kmpl,Automatic,2995 cc,335 bhp,5 Star Safety
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi e-tron GT,1.72 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Electric,Automatic,500 km,93 kWh,522.99 bhp,7 Airbags
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi RS e-tron GT,1.95 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Electric,Automatic,481 km,93 kWh,636.98 bhp,7 Airbags
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi A8 L,1.34 - 1.63 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,7 kmpl,Automatic,2995 cc,335.25 bhp,4 Seats
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi Q3 Sportback,54.76 - 55.71 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,10.14 kmpl,Automatic,1984 cc,187.74 bhp,5 Seats
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi Q8 e-tron,1.15 - 1.27 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Electric,Automatic,491 - 582 km,95 - 106 kWh,335.25 - 402.3 bhp,8 Airbags
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi Q8 Sportback e-tron,1.19 - 1.32 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Electric,Automatic,505 - 600 km,95 - 114 kWh,335.25 - 402.3 bhp,8 Airbags
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi RS Q8,2.22 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,5.8 kmpl,Automatic,3998 cc,591.39 bhp,5 Seats
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi S5 Sportback,77.32 - 83.15 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,10.6 kmpl,Automatic,2994 cc,348.66 bhp,5 Seats
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi A5,Rs50 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Alert Me When Launched,,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi Q6 e-tron,Rs1 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Alert Me When Launched,,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,Audi Q5 2025,Rs70 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Alert Me When Launched,,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,1 year ago,3.9K Views,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,6 years ago,5.6K Views,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,3 years ago,9.3K Views,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2 years ago,530 Views,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,2 years ago,3.3K Views,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,,,,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By CarDekho,"Dec 16, 2024",,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By CarDekho,"Dec 01, 2024",,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By CarDekho,"Nov 30, 2024",,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Shreyash,"Nov 28, 2024",,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Yashika,"Nov 16, 2024",,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Nabeel,"Dec 10, 2024",,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Nabeel,"Dec 15, 2023",,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Tarun,"Mar 10, 2023",,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Arun,"Dec 02, 2022",,,,
Audi,https://www.cardekho.com/cars/Audi,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/audi.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Rohit,"Jan 19, 2022",,,,
Bajaj,https://www.cardekho.com/cars/Bajaj,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bajaj.jpg,Bajaj Qute,3.61 Lakh,https://stimg.cardekho.com/images/carexteriorimages/630x420/Bajaj/RE60/6895/1661762401874/front-left-side-47.jpg?impolicy=resize&imwidth=480,CNG,Manual,216 cc,10.83 bhp,1 Star Safety,
Bajaj,https://www.cardekho.com/cars/Bajaj,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bajaj.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,6 years ago,42.3K Views,,,,
Bajaj,https://www.cardekho.com/cars/Bajaj,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bajaj.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Bajaj,https://www.cardekho.com/cars/Bajaj,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bajaj.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By CarDekho,"Jun 02, 2021",,,,
Bajaj,https://www.cardekho.com/cars/Bajaj,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bajaj.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Dinesh,"Apr 18, 2019",,,,
Bajaj,https://www.cardekho.com/cars/Bajaj,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bajaj.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Sonny,"Apr 16, 2019",,,,
Bajaj,https://www.cardekho.com/cars/Bajaj,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bajaj.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Khan Mohd.,"Jun 06, 2018",,,,
Bajaj,https://www.cardekho.com/cars/Bajaj,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bajaj.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Tushar,"Aug 02, 2017",,,,
Bajaj,https://www.cardekho.com/cars/Bajaj,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bajaj.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Nabeel,"Oct 04, 2018",,,,
Bentley,https://www.cardekho.com/cars/Bentley,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bentley.jpg,Bentley Continental,5.23 - 8.45 Cr,https://stimg.cardekho.com/images/carexteriorimages/630x420/Bentley/Continental/7771/1708637147871/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,12.9 kmpl,Automatic,3993 cc - 5993 cc,500 - 650 bhp,4 Seats
Bentley,https://www.cardekho.com/cars/Bentley,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bentley.jpg,Bentley Flying Spur,5.25 - 7.60 Cr,https://stimg.cardekho.com/images/carexteriorimages/630x420/Bentley/Flying-Spur/11205/1695731100809/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,10.2 to 12.5 kmpl,Automatic,2998 cc - 5950 cc,410 - 626 bhp,4 Seats
Bentley,https://www.cardekho.com/cars/Bentley,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bentley.jpg,Bentley Bentayga,5 - 6.75 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,8.6 kmpl,Automatic,3956 cc - 3993 cc,542 bhp,4 Seats
Bentley,https://www.cardekho.com/cars/Bentley,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bentley.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,9 years ago,663 Views,,,,
Bentley,https://www.cardekho.com/cars/Bentley,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bentley.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Bentley,https://www.cardekho.com/cars/Bentley,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bentley.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Bentley,https://www.cardekho.com/cars/Bentley,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bentley.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Bentley,https://www.cardekho.com/cars/Bentley,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bentley.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Dipan,"Jul 15, 2024",,,,
Bentley,https://www.cardekho.com/cars/Bentley,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bentley.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Dinesh,"Jun 07, 2018",,,,
Bentley,https://www.cardekho.com/cars/Bentley,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bentley.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Khan Mohd.,"Apr 04, 2018",,,,
Bentley,https://www.cardekho.com/cars/Bentley,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bentley.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Dinesh,"Mar 07, 2018",,,,
Bentley,https://www.cardekho.com/cars/Bentley,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bentley.jpg,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Dinesh,"Jan 15, 2018",,,,
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW M5,1.99 Cr,https://stimg.cardekho.com/images/carexteriorimages/630x420/BMW/M5-2025/11821/1719462197562/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,49.75 kmpl,Automatic,4395 cc,717 bhp,5 Seats
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW X1,49.50 - 52.50 Lakh,https://stimg.cardekho.com/images/carexteriorimages/630x420/BMW/X1/10064/1683261436040/front-left-side-47.jpg?impolicy=resize&imwidth=480,Diesel / Petrol,20.37 kmpl,Automatic,1499 cc - 1995 cc,134.1 - 147.51 bhp,5 Star Safety
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW X7,1.27 - 1.33 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel / Petrol,11.29 to 14.31 kmpl,Automatic,2993 cc - 2998 cc,335.25 - 375.48 bhp,5 Star Safety
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW XM,2.60 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,61.9 kmpl,Automatic,4395 cc,643.69 bhp,7 Seats
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW X5,96 Lakh - 1.09 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel / Petrol,12 kmpl,Automatic,2993 cc - 2998 cc,281.68 - 375.48 bhp,5 Star Safety
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW Z4,90.90 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,8.5 kmpl,Automatic,2998 cc,335 bhp,2 Seats
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW i7,2.03 - 2.50 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Electric,Automatic,625 km,101.7 kWh,536.4 - 650.39 bhp,7 Airbags
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW 3 Series,74.90 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,13.02 kmpl,Automatic,2998 cc,368.78 bhp,5 Star Safety
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW 5 Series,72.90 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,10.9 kmpl,Automatic,1998 cc,255 bhp,5 Seats
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW M2,1.03 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,10.19 kmpl,Automatic,2993 cc,473 bhp,4 Seats
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW X3,68.50 - 87.70 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel / Petrol,16.35 to 16.55 kmpl,Automatic,1995 cc - 2998 cc,187.74 - 355.37 bhp,5 Star Safety
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW 7 Series,1.81 - 1.84 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel / Petrol,8 kmpl,Automatic,2993 cc - 2998 cc,375.48 bhp,5 Seats
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW 2 Series,43.90 - 46.90 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel / Petrol,14.82 to 18.64 kmpl,Automatic,1998 cc,187.74 - 189.08 bhp,5 Seats
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW M4 Competition,1.53 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,9.7 kmpl,Automatic,2993 cc,503 bhp,4 Seats
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW X4,96.20 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,8 kmpl,Automatic,2993 cc,355.37 bhp,5 Seats
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW iX,1.40 Cr,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Electric,Automatic,575 km,111.5 kWh,516.29 bhp,8 Airbags
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW 6 Series,73.50 - 78.90 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel / Petrol,13.32 to 18.65 kmpl,Automatic,1995 cc - 1998 cc,187.74 - 254.79 bhp,"4, 5 Seats"
BMW,https://www.cardekho.com/bmw-cars,https://stimg.cardekho.com/pwa/img/brandLogo_168x84/bmw.jpg,BMW iX1,66.90 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Electric,Automatic,440 km,66.4 kWh,308.43 bhp,8 Airbags
